Class,Timestamp,x1,y1,x2,y2
Pterophyllum_Scalare_Y,7.9,1065,123,1131,189
Pterophyllum_Scalare_YWB,7.9,790,388,895,502
Ancistrus,7.9,536,665,667,715
Botia_Almorhae,7.9,128,286,218,377
Pterophyllum_Scalare_W,7.9,583,384,635,428
Pterophyllum_Scalare_Y,8.0,1065,122,1131,188
G_Matriarche,8.0,734,425,804,465
Pterophyllum_Scalare_YWB,8.0,791,391,889,504
Ancistrus,8.0,537,664,667,713
Pterophyllum_Scalare_W,8.0,578,385,631,434
Pterophyllum_Scalare_YWB,8.1,788,393,886,506
Pterophyllum_Scalare_Y,8.1,1065,122,1131,188
Ancistrus,8.1,539,664,667,714
G_Matriarche,8.1,726,432,803,466
Pterophyllum_Scalare_W,8.1,573,386,625,431
Pterophyllum_Scalare_Y,8.2,1064,121,1129,187
Pterophyllum_Scalare_YWB,8.2,785,395,884,509
Ancistrus,8.2,538,662,668,715
G_Matriarche,8.2,721,435,801,468
Pterophyllum_Scalare_BB,8.2,115,238,179,342
Pterophyllum_Scalare_W,8.2,570,387,623,432
Pterophyllum_Scalare_Y,8.3,1063,122,1128,188
Pterophyllum_Scalare_BB,8.3,143,231,174,330
Pterophyllum_Scalare_W,8.3,568,388,616,434
G_Matriarche,8.3,716,440,795,469
Pterophyllum_Scalare_YWB,8.3,783,396,882,513
Ancistrus,8.3,538,663,668,715
Pterophyllum_Scalare_BB,8.3,112,231,174,331
Corydoras_Panda,8.4,235,528,261,569
Pterophyllum_Scalare_BB,8.4,148,227,180,298
G_Matriarche,8.4,712,442,792,471
Ancistrus,8.4,539,663,666,714
G_Matriarche,8.4,750,412,786,444
Pterophyllum_Scalare_W,8.4,566,389,613,436
Pterophyllum_Scalare_Y,8.4,1063,122,1127,188
Pterophyllum_Scalare_YWB,8.4,782,399,883,516
Pterophyllum_Scalare_BB,8.5,154,224,186,293
Pterophyllum_Scalare_Y,8.5,1061,122,1127,189
Pterophyllum_Scalare_W,8.5,564,391,609,441
Pterophyllum_Scalare_YWB,8.5,778,403,878,522
G_Matriarche,8.5,747,418,781,445
Ancistrus,8.5,543,662,666,713
Pterophyllum_Scalare_BB,8.6,157,221,192,296
Pterophyllum_Scalare_Y,8.6,1060,121,1126,189
Ancistrus,8.6,544,662,666,712
Pterophyllum_Scalare_W,8.6,563,391,609,441
Pterophyllum_Scalare_YWB,8.6,774,408,875,527
Pterophyllum_Scalare_YWB,8.7,772,412,875,535
Pterophyllum_Scalare_Y,8.7,1059,121,1124,190
Pterophyllum_Scalare_BB,8.7,161,219,200,297
Pterophyllum_Scalare_W,8.7,562,391,607,436
Ancistrus,8.7,542,661,665,713
Pterophyllum_Scalare_Y,8.8,1058,121,1122,190
Pterophyllum_Scalare_BB,8.8,166,217,212,292
G_Matriarche,8.8,698,440,779,472
Pterophyllum_Scalare_YWB,8.8,772,415,874,539
Ancistrus,8.8,549,661,670,713
Pterophyllum_Scalare_W,8.8,559,400,605,435
Pterophyllum_Scalare_Y,8.9,1058,119,1124,189
Pterophyllum_Scalare_BB,8.9,171,216,222,289
Ancistrus,8.9,552,661,668,713
Pterophyllum_Scalare_W,8.9,558,396,604,433
G_Matriarche,8.9,685,434,770,477
Pterophyllum_Scalare_YWB,8.9,773,419,872,543
Pterophyllum_Scalare_W,9.0,557,395,603,438
Ancistrus,9.0,551,660,668,713
G_Matriarche,9.0,677,425,763,474
Pterophyllum_Scalare_BB,9.0,175,215,238,288
Pterophyllum_Scalare_YWB,9.0,773,424,871,547
Pterophyllum_Scalare_Y,9.0,1057,118,1123,189
Pterophyllum_Scalare_BB,9.1,181,215,251,290
Pterophyllum_Scalare_YWB,9.1,773,426,870,551
Pterophyllum_Scalare_W,9.1,554,396,601,443
Pterophyllum_Scalare_Y,9.1,1059,119,1123,189
G_Matriarche,9.1,669,418,755,469
Ancistrus,9.1,551,659,665,713
Pterophyllum_Scalare_YWB,9.2,773,430,870,554
Pterophyllum_Scalare_W,9.2,551,397,599,445
Corydoras_Panda,9.2,235,526,265,569
Pterophyllum_Scalare_BB,9.2,189,216,262,291
G_Matriarche,9.2,662,411,745,464
Botia_Almorhae,9.2,137,214,193,256
Pterophyllum_Scalare_Y,9.2,1061,119,1125,189
Botia_Almorhae,9.3,134,217,200,262
Corydoras_Panda,9.3,235,526,264,569
Ancistrus,9.3,555,659,665,713
Pterophyllum_Scalare_YWB,9.3,772,429,870,556
Pterophyllum_Scalare_BB,9.3,195,216,272,293
Pterophyllum_Scalare_Y,9.3,1061,119,1125,190
G_Matriarche,9.3,657,405,737,455
G_Matriarche,9.4,653,399,735,448
Ancistrus,9.4,555,659,667,715
Pterophyllum_Scalare_YWB,9.4,772,434,870,558
Pterophyllum_Scalare_Y,9.4,1061,120,1125,189
Botia_Almorhae,9.4,147,224,209,270
Corydoras_Panda,9.4,234,526,264,569
Pterophyllum_Scalare_BB,9.4,204,216,281,295
Botia_Almorhae,9.5,155,233,228,279
Ancistrus,9.5,556,658,666,714
Pterophyllum_Scalare_Y,9.5,1061,120,1123,189
G_Matriarche,9.5,650,391,730,442
Corydoras_Panda,9.5,234,526,263,569
Pterophyllum_Scalare_BB,9.5,213,217,291,294
Pterophyllum_Scalare_YWB,9.5,772,435,870,561
Pterophyllum_Scalare_BB,9.6,219,216,298,295
Pterophyllum_Scalare_Y,9.6,1060,120,1124,188
G_Matriarche,9.6,647,385,727,436
Botia_Almorhae,9.6,165,242,235,283
Corydoras_Panda,9.6,235,525,264,569
Ancistrus,9.6,557,658,667,714
Pterophyllum_Scalare_YWB,9.6,772,436,871,564
Pterophyllum_Scalare_YWB,9.7,771,441,871,565
G_Matriarche,9.7,646,380,723,430
Pterophyllum_Scalare_Y,9.7,1059,120,1124,188
Pterophyllum_Scalare_BB,9.7,222,215,306,296
Corydoras_Panda,9.7,235,526,262,569
Botia_Almorhae,9.7,169,250,243,289
Ancistrus,9.7,556,658,667,714
Botia_Almorhae,9.8,179,258,243,297
Pterophyllum_Scalare_Y,9.8,1057,119,1123,189
G_Matriarche,9.8,642,374,723,424
Pterophyllum_Scalare_BB,9.8,224,215,311,296
Ancistrus,9.8,556,657,668,714
Pterophyllum_Scalare_YWB,9.8,771,442,871,565
Pterophyllum_Scalare_Y,9.9,1055,116,1114,188
Corydoras_Panda,9.9,236,525,262,569
G_Matriarche,9.9,639,367,722,419
Pterophyllum_Scalare_YWB,9.9,770,443,872,565
Pterophyllum_Scalare_BB,9.9,226,215,316,296
Ancistrus,9.9,555,656,667,715
Pterophyllum_Scalare_BB,10.0,231,215,319,294
Pterophyllum_Scalare_YWB,10.0,769,443,871,565
Pterophyllum_Scalare_Y,10.0,1054,116,1106,184
G_Matriarche,10.0,633,364,719,413
Ancistrus,10.0,553,655,666,711
Pterophyllum_Scalare_YWB,10.1,765,443,867,562
Pterophyllum_Scalare_Y,10.1,1051,116,1109,183
Pterophyllum_Scalare_BB,10.1,232,213,321,292
Botia_Almorhae,10.1,208,281,317,322
Ancistrus,10.1,556,655,666,711
G_Matriarche,10.1,632,362,716,406
Pterophyllum_Scalare_YWB,10.2,762,443,867,556
Ancistrus,10.2,557,656,665,711
Botia_Almorhae,10.2,216,290,328,330
Pterophyllum_Scalare_Y,10.2,1049,116,1108,185
Pterophyllum_Scalare_BB,10.2,232,211,321,293
G_Matriarche,10.2,628,358,715,401
G_Matriarche,10.3,627,354,709,396
Pterophyllum_Scalare_YWB,10.3,760,446,866,552
Pterophyllum_Scalare_Y,10.3,1050,117,1110,186
Ancistrus,10.3,556,656,665,711
Botia_Almorhae,10.3,226,296,331,336
Pterophyllum_Scalare_BB,10.3,233,210,322,294
Pterophyllum_Scalare_YWB,10.4,757,447,865,546
Botia_Almorhae,10.4,241,298,333,342
G_Matriarche,10.4,624,349,701,394
Botia_Almorhae,10.4,226,488,264,548
Ancistrus,10.4,557,655,664,710
Pterophyllum_Scalare_BB,10.4,234,210,323,295
Pterophyllum_Scalare_Y,10.4,1051,117,1112,187
G_Matriarche,10.5,621,345,694,391
Pterophyllum_Scalare_Y,10.5,1051,120,1115,187
Pterophyllum_Scalare_BB,10.5,235,210,323,297
Pterophyllum_Scalare_YWB,10.5,755,443,864,541
Botia_Almorhae,10.5,240,300,345,343
Ancistrus,10.5,557,654,664,710
Corydoras_Panda,10.6,998,526,1031,579
Pterophyllum_Scalare_Y,10.6,1052,120,1119,187
Pterophyllum_Scalare_BB,10.6,235,209,323,297
G_Matriarche,10.6,618,341,688,388
Pterophyllum_Scalare_YWB,10.6,753,438,864,536
Ancistrus,10.6,556,655,665,711
Botia_Almorhae,10.6,238,300,343,347
Ancistrus,10.7,554,655,665,711
Pterophyllum_Scalare_Y,10.7,1052,120,1118,189
Pterophyllum_Scalare_YWB,10.7,748,433,860,531
Corydoras_Panda,10.7,998,523,1031,576
Botia_Almorhae,10.7,245,301,344,353
G_Matriarche,10.7,615,338,686,385
Pterophyllum_Scalare_BB,10.7,234,208,321,299
Ancistrus,10.8,550,654,656,709
Corydoras_Panda,10.8,995,525,1034,584
Pterophyllum_Scalare_YWB,10.8,746,429,855,519
Pterophyllum_Scalare_Y,10.8,1056,121,1119,188
Pterophyllum_Scalare_BB,10.8,233,208,320,301
Botia_Almorhae,10.8,250,304,342,353
Botia_Striata,10.8,208,457,260,512
G_Matriarche,10.8,613,334,691,380
Pterophyllum_Scalare_YWB,10.9,742,426,845,514
Ancistrus,10.9,541,654,644,708
Botia_Almorhae,10.9,202,447,255,504
Botia_Almorhae,10.9,274,305,335,345
G_Matriarche,10.9,612,330,693,375
Pterophyllum_Scalare_BB,10.9,231,207,317,302
Pterophyllum_Scalare_Y,10.9,1057,123,1120,189
G_Matriarche,11.0,615,322,657,373
Botia_Almorhae,11.0,199,437,252,498
Ancistrus,11.0,537,653,654,706
Pterophyllum_Scalare_Y,11.0,1057,125,1120,189
Pterophyllum_Scalare_YWB,11.0,736,421,841,512
Pterophyllum_Scalare_BB,11.0,228,208,315,304
Ancistrus,11.1,534,653,653,706
Pterophyllum_Scalare_YWB,11.1,730,418,838,509
Botia_Almorhae,11.1,247,303,333,370
G_Matriarche,11.1,613,332,684,367
Botia_Almorhae,11.1,198,427,244,498
Pterophyllum_Scalare_BB,11.1,226,208,312,305
Pterophyllum_Scalare_Y,11.1,1058,126,1122,190
Pterophyllum_Scalare_BB,11.2,224,210,310,307
Pterophyllum_Scalare_Y,11.2,1059,126,1122,191
Pterophyllum_Scalare_YWB,11.2,725,412,835,506
Botia_Almorhae,11.2,244,302,333,371
Ancistrus,11.2,534,654,653,707
G_Matriarche,11.2,617,335,677,372
Pterophyllum_Scalare_BB,11.3,605,324,662,381
Pterophyllum_Scalare_BB,11.3,222,211,308,309
Pterophyllum_Scalare_YWB,11.3,714,408,824,500
Pterophyllum_Scalare_Y,11.3,1060,127,1124,192
Botia_Almorhae,11.3,247,302,333,374
Botia_Almorhae,11.3,254,303,333,352
Ancistrus,11.3,532,652,653,709
Botia_Almorhae,11.4,277,303,333,348
Pterophyllum_Scalare_BB,11.4,221,213,306,310
Pterophyllum_Scalare_Y,11.4,1061,127,1128,193
Ancistrus,11.4,533,652,651,708
Pterophyllum_Scalare_YWB,11.4,701,403,813,495
Pterophyllum_Scalare_BB,11.5,221,215,305,312
Pterophyllum_Scalare_Y,11.5,1063,127,1129,193
Pterophyllum_Scalare_YWB,11.5,692,399,806,489
Botia_Almorhae,11.5,280,304,334,344
Pterophyllum_Scalare_Y,11.6,1065,126,1132,193
Botia_Almorhae,11.6,283,305,335,344
Pterophyllum_Scalare_YWB,11.6,684,395,794,485
Pterophyllum_Scalare_BB,11.6,221,218,304,314
Ancistrus,11.6,537,652,650,706
Ancistrus,11.7,532,650,640,704
Pterophyllum_Scalare_BB,11.7,221,220,303,316
Botia_Almorhae,11.7,186,381,228,447
Botia_Almorhae,11.7,279,307,336,342
Pterophyllum_Scalare_Y,11.7,1066,127,1132,193
Pterophyllum_Scalare_YWB,11.7,674,391,785,481
G_Matriarche,11.7,647,327,671,398
Pterophyllum_Scalare_BB,11.8,622,340,652,379
Ancistrus,11.8,523,648,630,701
Pterophyllum_Scalare_YWB,11.8,661,387,768,476
Pterophyllum_Scalare_BB,11.8,223,222,300,317
Botia_Almorhae,11.8,184,379,231,447
Botia_Almorhae,11.8,279,308,337,343
Pterophyllum_Scalare_Y,11.8,1067,128,1135,194
Corydoras_Panda,11.8,992,534,1038,586
Pterophyllum_Scalare_Y,11.9,1067,129,1136,193
Pterophyllum_Scalare_B,11.9,827,457,862,532
Ancistrus,11.9,520,648,635,700
Pterophyllum_Scalare_BB,11.9,223,224,297,321
Corydoras_Panda,11.9,996,533,1037,587
Pterophyllum_Scalare_BB,11.9,635,343,661,381
Botia_Almorhae,11.9,185,379,236,449
Pterophyllum_Scalare_YWB,11.9,653,383,758,467
Pterophyllum_Scalare_B,12.0,828,458,866,535
Botia_Almorhae,12.0,274,308,347,355
Corydoras_Panda,12.0,999,524,1037,590
Ancistrus,12.0,520,647,635,700
Pterophyllum_Scalare_YWB,12.0,646,378,748,460
Pterophyllum_Scalare_BB,12.0,223,228,294,326
Pterophyllum_Scalare_Y,12.0,1067,129,1135,194
Ancistrus,12.1,520,648,635,701
Pterophyllum_Scalare_Y,12.1,1067,129,1135,194
Pterophyllum_Scalare_BB,12.1,224,232,293,330
Botia_Almorhae,12.1,266,308,362,349
Pterophyllum_Scalare_YWB,12.1,628,368,671,452
Pterophyllum_Scalare_B,12.1,828,457,864,532
Corydoras_Panda,12.1,1000,527,1038,591
Pterophyllum_Scalare_YWB,12.1,660,370,737,456
Corydoras_Panda,12.2,1007,525,1038,592
Botia_Almorhae,12.2,195,362,226,420
Pterophyllum_Scalare_BB,12.2,226,234,293,334
Pterophyllum_Scalare_B,12.2,829,458,867,531
Pterophyllum_Scalare_YWB,12.2,615,363,719,454
Pterophyllum_Scalare_Y,12.2,1066,129,1133,195
Ancistrus,12.2,518,648,633,703
Pterophyllum_Scalare_BB,12.3,228,237,293,336
Pterophyllum_Scalare_YWB,12.3,606,368,704,448
Ancistrus,12.3,515,649,627,703
Pterophyllum_Scalare_Y,12.3,1064,128,1133,194
Corydoras_Panda,12.3,1016,531,1041,592
Pterophyllum_Scalare_B,12.3,830,455,872,532
Botia_Almorhae,12.3,292,310,385,355
Botia_Almorhae,12.4,307,312,388,360
Botia_Almorhae,12.4,194,345,241,405
Pterophyllum_Scalare_YWB,12.4,597,365,715,445
Pterophyllum_Scalare_B,12.4,830,457,872,535
Ancistrus,12.4,507,651,619,694
Pterophyllum_Scalare_Y,12.4,1017,523,1040,592
Pterophyllum_Scalare_Y,12.4,1064,127,1132,193
Pterophyllum_Scalare_BB,12.4,232,240,292,339
Botia_Almorhae,12.5,203,340,248,396
Ancistrus,12.5,504,654,625,695
Pterophyllum_Scalare_B,12.5,830,458,874,537
Pterophyllum_Scalare_Y,12.5,1063,126,1132,192
Pterophyllum_Scalare_BB,12.5,235,243,293,341
Pterophyllum_Scalare_YWB,12.5,586,363,686,442
Botia_Almorhae,12.5,306,314,389,367
G_Matriarche,12.5,109,186,146,217
Pterophyllum_Scalare_Y,12.6,1063,125,1133,191
Botia_Almorhae,12.6,304,318,386,372
Pterophyllum_Scalare_B,12.6,831,458,875,536
Ancistrus,12.6,504,654,630,698
Pterophyllum_Scalare_YWB,12.6,577,361,683,439
Pterophyllum_Scalare_BB,12.6,239,247,294,344
G_Matriarche,12.6,634,402,723,456
Ancistrus,12.7,504,654,633,698
Pterophyllum_Scalare_Y,12.7,1065,124,1133,191
Corydoras_Panda,12.7,1015,528,1039,592
Pterophyllum_Scalare_YWB,12.7,570,357,676,438
G_Matriarche,12.7,627,409,716,458
Pterophyllum_Scalare_BB,12.7,242,248,296,345
Botia_Almorhae,12.7,298,320,383,377
Pterophyllum_Scalare_B,12.7,831,456,874,537
G_Matriarche,12.8,624,415,716,459
Pterophyllum_Scalare_Y,12.8,1065,124,1132,191
Botia_Almorhae,12.8,310,319,385,375
Pterophyllum_Scalare_YWB,12.8,563,354,671,435
Pterophyllum_Scalare_B,12.8,831,456,875,538
Pterophyllum_Scalare_BB,12.8,243,250,298,347
Ancistrus,12.8,502,655,634,697
Pterophyllum_Scalare_B,12.9,832,458,876,538
Botia_Almorhae,12.9,306,314,391,374
Botia_Striata,12.9,211,330,270,378
Ancistrus,12.9,499,655,631,695
G_Matriarche,12.9,622,425,713,459
Pterophyllum_Scalare_Y,12.9,1066,123,1132,191
Pterophyllum_Scalare_YWB,12.9,557,352,665,433
Pterophyllum_Scalare_BB,12.9,242,251,298,344
G_Matriarche,13.0,619,429,709,461
Botia_Almorhae,13.0,312,307,399,378
Pterophyllum_Scalare_B,13.0,833,457,877,537
Ancistrus,13.0,493,654,633,695
Corydoras_Panda,13.0,1016,528,1040,591
Pterophyllum_Scalare_YWB,13.0,551,351,660,432
Pterophyllum_Scalare_Y,13.0,1066,123,1133,191
Pterophyllum_Scalare_BB,13.0,242,251,298,344
Corydoras_Panda,13.1,1016,530,1040,591
Pterophyllum_Scalare_BB,13.1,242,253,298,344
Botia_Almorhae,13.1,321,300,405,376
Pterophyllum_Scalare_B,13.1,833,458,882,539
Ancistrus,13.1,492,656,635,696
G_Matriarche,13.1,618,431,709,462
Pterophyllum_Scalare_Y,13.1,1067,123,1133,190
Pterophyllum_Scalare_YWB,13.1,543,350,652,430
Corydoras_Panda,13.2,1017,529,1042,592
Pterophyllum_Scalare_BB,13.2,242,254,298,343
G_Matriarche,13.2,616,430,709,462
Pterophyllum_Scalare_B,13.2,832,459,882,539
Botia_Almorhae,13.2,329,294,412,360
Ancistrus,13.2,491,656,636,696
Pterophyllum_Scalare_Y,13.2,1068,123,1134,189
Pterophyllum_Scalare_YWB,13.2,537,348,645,427
Pterophyllum_Scalare_Y,13.3,1069,121,1135,189
Pterophyllum_Scalare_YWB,13.3,531,346,641,426
Botia_Almorhae,13.3,324,290,415,356
Pterophyllum_Scalare_BB,13.3,241,254,298,345
G_Matriarche,13.3,613,430,707,463
Ancistrus,13.3,492,655,633,695
Corydoras_Panda,13.3,1019,529,1042,591
Pterophyllum_Scalare_B,13.3,832,459,884,540
G_Matriarche,13.4,95,206,122,242
Botia_Almorhae,13.4,339,290,418,358
Pterophyllum_Scalare_BB,13.4,238,253,300,351
Pterophyllum_Scalare_B,13.4,833,460,884,540
G_Matriarche,13.4,614,429,704,462
Corydoras_Panda,13.4,1019,531,1042,589
Ancistrus,13.4,491,655,632,695
Pterophyllum_Scalare_Y,13.4,1069,122,1135,189
Pterophyllum_Scalare_YWB,13.4,525,345,634,425
Botia_Almorhae,13.5,333,282,413,349
Pterophyllum_Scalare_BB,13.5,234,251,292,349
Pterophyllum_Scalare_Y,13.5,1068,121,1137,188
Ancistrus,13.5,488,657,632,696
G_Matriarche,13.5,615,428,705,463
Pterophyllum_Scalare_B,13.5,833,461,885,541
Pterophyllum_Scalare_YWB,13.5,519,343,627,424
Pterophyllum_Scalare_Y,13.6,1068,121,1131,187
Pterophyllum_Scalare_YWB,13.6,514,342,623,422
Botia_Almorhae,13.6,351,276,412,355
Pterophyllum_Scalare_BB,13.6,229,252,290,348
Pterophyllum_Scalare_B,13.6,833,459,885,541
Corydoras_Panda,13.6,1023,530,1050,589
Ancistrus,13.6,488,656,631,696
G_Matriarche,13.6,617,427,705,461
Pterophyllum_Scalare_Y,13.7,1065,120,1130,187
Pterophyllum_Scalare_BB,13.7,227,251,288,347
Botia_Almorhae,13.7,340,270,408,350
G_Matriarche,13.7,622,424,702,461
Ancistrus,13.7,488,656,630,695
Pterophyllum_Scalare_B,13.7,831,461,885,542
Pterophyllum_Scalare_YWB,13.7,511,340,617,420
Pterophyllum_Scalare_BB,13.8,225,251,286,347
Botia_Almorhae,13.8,348,266,403,352
G_Matriarche,13.8,619,421,699,460
Pterophyllum_Scalare_YWB,13.8,507,337,615,419
Pterophyllum_Scalare_B,13.8,831,463,887,545
Ancistrus,13.8,488,657,628,696
Pterophyllum_Scalare_Y,13.8,1064,120,1127,187
Pterophyllum_Scalare_B,13.9,829,464,888,544
Ancistrus,13.9,488,658,630,697
Pterophyllum_Scalare_YWB,13.9,503,335,611,418
Pterophyllum_Scalare_BB,13.9,225,252,285,347
Pterophyllum_Scalare_Y,13.9,1060,121,1124,187
Botia_Almorhae,13.9,356,264,397,339
Corydoras_Panda,13.9,1031,534,1054,592
G_Matriarche,13.9,617,417,695,458
Pterophyllum_Scalare_Y,14.0,1059,123,1124,188
Pterophyllum_Scalare_BB,14.0,224,251,284,347
Botia_Almorhae,14.0,307,271,386,337
Ancistrus,14.0,487,659,631,698
Pterophyllum_Scalare_B,14.0,830,462,891,546
G_Matriarche,14.0,617,413,692,454
Pterophyllum_Scalare_YWB,14.0,499,334,607,416
G_Matriarche,14.1,610,406,682,449
Ancistrus,14.1,487,659,631,699
Pterophyllum_Scalare_B,14.1,830,462,891,544
Botia_Almorhae,14.1,326,266,394,348
Pterophyllum_Scalare_Y,14.1,1056,123,1122,189
Pterophyllum_Scalare_BB,14.1,224,251,284,346
Pterophyllum_Scalare_YWB,14.1,496,331,607,412
Pterophyllum_Scalare_YWB,14.2,489,328,599,406
Pterophyllum_Scalare_Y,14.2,1055,123,1123,190
G_Matriarche,14.2,606,402,682,438
Pterophyllum_Scalare_BB,14.2,224,251,284,345
Ancistrus,14.2,488,660,631,698
Pterophyllum_Scalare_B,14.2,830,461,892,543
Pterophyllum_Scalare_YWB,14.3,483,324,592,403
Pterophyllum_Scalare_BB,14.3,224,251,284,344
Pterophyllum_Scalare_B,14.3,831,461,892,542
G_Matriarche,14.3,602,395,684,439
Ancistrus,14.3,487,660,630,698
Pterophyllum_Scalare_Y,14.3,1054,121,1124,190
Botia_Almorhae,14.3,350,258,413,296
Pterophyllum_Scalare_YWB,14.4,477,322,586,400
Pterophyllum_Scalare_Y,14.4,1055,123,1126,191
Pterophyllum_Scalare_BB,14.4,224,250,283,344
Ancistrus,14.4,488,660,632,698
G_Matriarche,14.4,597,400,676,443
Botia_Almorhae,14.4,356,253,421,295
Pterophyllum_Scalare_B,14.4,831,457,890,542
Pterophyllum_Scalare_Y,14.4,311,248,355,318
Pterophyllum_Scalare_BB,14.5,224,250,282,343
Pterophyllum_Scalare_YWB,14.5,473,318,581,398
Pterophyllum_Scalare_Y,14.5,1056,124,1123,191
Pterophyllum_Scalare_B,14.5,831,458,892,541
Ancistrus,14.5,488,660,631,698
G_Matriarche,14.5,596,406,674,446
Botia_Almorhae,14.5,308,242,363,300
Botia_Striata,14.5,365,250,430,291
G_Matriarche,14.5,630,384,670,411
Pterophyllum_Scalare_B,14.6,832,458,896,541
Botia_Striata,14.6,370,246,441,290
Pterophyllum_Scalare_YWB,14.6,466,314,576,395
Pterophyllum_Scalare_BB,14.6,226,250,283,343
G_Matriarche,14.6,628,384,665,415
Ancistrus,14.6,487,660,631,698
Pterophyllum_Scalare_Y,14.6,1057,125,1124,191
G_Matriarche,14.6,594,409,675,447
Botia_Almorhae,14.6,304,238,369,302
Ancistrus,14.7,488,660,632,699
Pterophyllum_Scalare_Y,14.7,1057,126,1123,190
Pterophyllum_Scalare_YWB,14.7,460,310,572,392
Botia_Almorhae,14.7,308,236,385,295
Pterophyllum_Scalare_B,14.7,832,459,896,541
G_Matriarche,14.7,628,388,663,418
G_Matriarche,14.7,593,414,668,447
Pterophyllum_Scalare_BB,14.7,227,251,283,342
Pterophyllum_Scalare_B,14.8,832,459,898,540
Pterophyllum_Scalare_BB,14.8,228,250,283,341
Pterophyllum_Scalare_Y,14.8,1057,126,1126,189
Botia_Almorhae,14.8,311,234,405,288
G_Matriarche,14.8,584,418,669,449
Ancistrus,14.8,488,661,631,699
Pterophyllum_Scalare_YWB,14.8,455,307,566,389
Pterophyllum_Scalare_B,14.9,831,458,899,541
Botia_Almorhae,14.9,324,230,467,283
Pterophyllum_Scalare_YWB,14.9,452,304,562,386
Pterophyllum_Scalare_Y,14.9,1059,125,1129,189
Pterophyllum_Scalare_BB,14.9,230,249,284,339
Ancistrus,14.9,487,661,632,699
G_Matriarche,14.9,575,399,662,454
Ancistrus,15.0,487,661,631,699
Pterophyllum_Scalare_YWB,15.0,448,301,561,383
Pterophyllum_Scalare_Y,15.0,1059,123,1124,187
Pterophyllum_Scalare_B,15.0,831,459,900,541
G_Matriarche,15.0,569,408,654,456
Pterophyllum_Scalare_BB,15.0,232,248,284,339
Pterophyllum_Scalare_BB,15.1,232,247,283,338
Pterophyllum_Scalare_Y,15.1,1060,121,1126,186
Pterophyllum_Scalare_B,15.1,831,460,898,541
G_Matriarche,15.1,568,409,650,457
Ancistrus,15.1,487,661,632,698
Pterophyllum_Scalare_YWB,15.1,447,297,558,381
Pterophyllum_Scalare_YWB,15.2,445,294,555,380
Pterophyllum_Scalare_BB,15.2,232,247,283,338
G_Matriarche,15.2,565,417,648,457
Pterophyllum_Scalare_Y,15.2,1060,119,1130,184
Pterophyllum_Scalare_B,15.2,830,460,898,541
Ancistrus,15.2,487,661,632,698
Ancistrus,15.2,488,661,588,698
G_Matriarche,15.3,563,422,643,458
Pterophyllum_Scalare_Y,15.3,1061,114,1130,181
Pterophyllum_Scalare_B,15.3,828,458,896,540
Pterophyllum_Scalare_YWB,15.3,444,290,553,377
Pterophyllum_Scalare_BB,15.3,231,245,282,336
Ancistrus,15.3,488,661,631,699
Ancistrus,15.3,488,661,584,699
Pterophyllum_Scalare_B,15.4,827,456,895,540
G_Matriarche,15.4,564,424,644,458
Ancistrus,15.4,488,661,622,698
Pterophyllum_Scalare_YWB,15.4,444,288,550,376
Pterophyllum_Scalare_BB,15.4,228,244,282,336
Pterophyllum_Scalare_Y,15.4,1060,112,1130,179
Pterophyllum_Scalare_Y,15.5,1062,110,1130,177
G_Matriarche,15.5,555,431,639,460
Ancistrus,15.5,488,661,632,699
Pterophyllum_Scalare_BB,15.5,227,243,282,335
Pterophyllum_Scalare_B,15.5,826,457,895,540
Pterophyllum_Scalare_YWB,15.5,445,285,551,373
G_Matriarche,15.6,545,433,634,462
Ancistrus,15.6,490,661,634,701
Botia_Almorhae,15.6,466,233,547,266
Pterophyllum_Scalare_BB,15.6,227,243,282,336
Pterophyllum_Scalare_Y,15.6,1065,112,1135,177
Pterophyllum_Scalare_YWB,15.6,446,282,551,372
Pterophyllum_Scalare_B,15.6,825,457,892,539
G_Matriarche,15.7,530,431,613,461
Pterophyllum_Scalare_B,15.7,823,456,890,538
Ancistrus,15.7,489,661,634,699
Pterophyllum_Scalare_BB,15.7,226,242,282,334
Pterophyllum_Scalare_YWB,15.7,447,279,553,370
Pterophyllum_Scalare_Y,15.7,1065,115,1133,177
Pterophyllum_Scalare_Y,15.8,1065,115,1133,177
G_Matriarche,15.8,517,431,598,460
Pterophyllum_Scalare_BB,15.8,225,243,282,333
Pterophyllum_Scalare_YWB,15.8,449,276,551,368
Pterophyllum_Scalare_B,15.8,822,455,886,538
Ancistrus,15.9,489,660,632,699
G_Matriarche,15.9,507,430,584,464
Pterophyllum_Scalare_YWB,15.9,450,276,555,366
Pterophyllum_Scalare_BB,15.9,225,242,283,332
Pterophyllum_Scalare_B,15.9,820,455,884,537
Pterophyllum_Scalare_Y,15.9,1066,115,1131,176
Pterophyllum_Scalare_YWB,16.0,452,274,553,365
Pterophyllum_Scalare_BB,16.0,225,242,284,333
Pterophyllum_Scalare_Y,16.0,1065,115,1131,174
G_Matriarche,16.0,499,428,584,473
Pterophyllum_Scalare_B,16.0,818,457,881,536
Ancistrus,16.0,491,661,630,699
Pterophyllum_Scalare_Y,16.1,1067,114,1133,175
Pterophyllum_Scalare_BB,16.1,225,243,285,334
Ancistrus,16.1,491,661,630,699
Pterophyllum_Scalare_B,16.1,817,458,881,535
